id_nip;operadora;id_cmpt;id_comp;sg_uf;cd_munic;tema;subtema;modal;cd_porte;contr;classi;nat_nip
450;343889;202203;202209;MG;312770;01;21;04;G;02;06;01
451;343889;202203;202209;MG;310620;01;09;04;G;01;04;01
452;343889;202203;202209;MG;317120;02;14;04;G;02;05;02
453;343889;202203;202209;MG;316270;01;09;04;G;01;06;01
454;343889;202203;202209;MG;310830;01;17;04;G;01;06;01
455;343889;202203;202209;MG;317020;01;01;04;G;02;06;01
456;343889;202203;202209;MG;317020;02;09;04;G;01;06;02
457;343889;202203;202209;MG;310620;01;24;04;G;01;06;01
458;343889;202203;202209;MG;311000;01;22;04;G;05;04;01
459;343889;202203;202209;MG;310620;02;14;04;G;02;06;02
460;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
461;343889;202203;202209;MG;310620;01;17;04;G;05;06;01
462;343889;202203;202209;MG;310620;03;13;04;G;02;08;02
463;343889;202203;202209;MG;310620;02;06;04;G;02;06;02
464;343889;202203;202209;MG;317040;01;01;04;G;10;06;01
465;343889;202203;202209;MG;313760;01;24;04;G;05;06;01
466;343889;202203;202209;MG;313760;01;24;04;G;01;06;01
467;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
468;343889;202203;202209;MG;313670;01;09;04;G;05;06;01
469;343889;202203;202209;MG;313170;01;17;04;G;02;06;01
470;343889;202203;202209;MG;310620;01;21;04;G;01;04;01
471;343889;202203;202209;MG;310620;03;13;04;G;01;06;02
472;343889;202203;202209;GO;521380;01;09;04;G;02;06;01
473;343889;202203;202209;MG;310620;01;09;04;G;02;03;01
474;343889;202203;202209;MG;310620;01;24;04;G;05;06;01
475;343889;202203;202209;MG;310620;01;09;04;G;02;04;01
476;343889;202203;202209;MG;314930;01;09;04;G;05;06;01
477;343889;202203;202209;MG;310620;01;22;04;G;05;06;01
478;343889;202203;202209;MG;310620;01;17;04;G;02;06;01
479;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
480;343889;202203;202209;MG;313510;01;24;04;G;02;06;01
481;343889;202203;202209;MG;310670;03;13;04;G;05;06;02
482;343889;202203;202209;MG;312770;01;17;04;G;01;01;01
483;343889;202203;202209;MG;311860;01;09;04;G;05;06;01
484;343889;202203;202209;MG;312770;01;09;04;G;10;06;01
485;343889;202203;202209;MG;313010;01;09;04;G;01;06;01
486;343889;202203;202209;MG;315780;02;02;04;G;05;08;02
487;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
488;343889;202203;202209;MG;310620;01;09;04;G;05;08;01
489;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
490;343889;202203;202209;ES;320500;01;17;04;G;01;06;01
491;343889;202203;202209;MG;315780;03;13;04;G;05;06;02
492;343889;202203;202209;MG;310620;01;21;04;G;05;04;01
493;343889;202203;202209;MG;310620;02;10;04;G;02;06;02
494;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
495;343889;202203;202209;MG;310860;01;22;04;G;02;06;01
496;343889;202203;202209;MG;311860;01;17;04;G;01;06;01
497;343889;202203;202209;MG;310620;02;06;04;G;02;06;02
498;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
499;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
500;343889;202203;202209;MG;310420;01;17;04;G;02;06;01
501;343889;202203;202209;MG;313820;01;17;04;G;05;04;01
502;343889;202203;202209;MG;311000;01;22;04;G;05;03;01
503;343889;202203;202209;MG;317120;01;17;04;G;05;06;01
504;343889;202203;202209;MG;310620;01;21;04;G;02;06;01
505;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
506;343889;202203;202209;MG;310670;01;17;04;G;05;06;01
507;343889;202203;202209;MG;311860;03;13;04;G;05;06;02
508;343889;202203;202209;MG;311860;01;24;04;G;01;06;01
509;343889;202203;202209;MG;310620;01;09;04;G;05;06;01
510;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
511;343889;202203;202209;MG;312770;02;25;04;G;02;04;02
512;343889;202203;202209;MG;315150;01;21;04;G;02;06;01
513;343889;202203;202209;MG;310620;01;24;04;G;05;04;01
514;343889;202203;202209;MG;310620;01;21;04;G;05;06;01
515;343889;202203;202209;MG;310620;02;25;04;G;05;04;02
516;343889;202203;202209;MG;310620;01;24;04;G;02;04;01
517;343889;202203;202209;DF;530010;01;21;04;G;01;06;01
518;343889;202203;202209;MG;317040;01;01;04;G;10;06;01
519;343889;202203;202209;MG;317120;01;09;04;G;01;06;01
520;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
521;343889;202203;202209;MG;310620;03;13;04;G;05;06;02
522;343889;202203;202209;MG;310620;02;02;04;G;01;01;02
523;343889;202203;202209;MG;315460;01;09;04;G;01;06;01
524;343889;202203;202209;MG;315460;01;24;04;G;01;06;01
525;343889;202203;202209;SP;355030;01;17;04;G;01;06;01
526;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
527;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
528;343889;202203;202209;MG;314310;01;09;04;G;02;06;01
529;343889;202203;202209;MG;311860;01;17;04;G;05;06;01
530;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
531;343889;202203;202209;MG;310620;02;25;04;G;05;04;02
532;343889;202203;202209;MG;311860;01;22;04;G;05;06;01
533;343889;202203;202209;MG;310620;01;17;04;G;01;04;01
534;343889;202203;202209;SP;355030;01;09;04;G;01;06;01
535;343889;202203;202209;MG;315780;03;20;04;G;05;04;02
536;343889;202203;202209;AL;270030;02;06;04;G;05;06;02
537;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
538;343889;202203;202209;MG;310620;01;24;04;G;01;06;01
539;343889;202203;202209;MG;310620;01;22;04;G;02;04;01
540;343889;202203;202209;MG;317020;02;25;04;G;02;06;02
541;343889;202203;202209;MG;313010;01;17;04;G;01;06;01
542;343889;202203;202209;MG;315460;01;17;04;G;01;06;01
543;343889;202203;202209;MG;313670;01;09;04;G;01;06;01
544;343889;202203;202209;MG;310620;01;17;04;G;02;06;01
545;343889;202203;202209;MG;310620;01;24;04;G;05;06;01
546;343889;202203;202209;MG;311830;01;22;04;G;01;06;01
547;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
548;343889;202203;202209;MG;317010;01;17;04;G;02;06;01
549;343889;202203;202209;MG;310620;04;29;04;G;10;05;02
550;343889;202203;202209;MG;310620;03;18;04;G;01;04;02
551;343889;202203;202209;MG;311860;01;24;04;G;02;03;01
552;343889;202203;202209;MG;313820;01;24;04;G;01;06;01
553;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
554;343889;202203;202209;MG;311000;01;22;04;G;05;04;01
555;343889;202203;202209;MG;311830;01;09;04;G;01;06;01
556;343889;202203;202209;MG;310670;02;25;04;G;01;06;02
557;343889;202203;202209;MG;310670;01;17;04;G;01;06;01
558;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
559;343889;202203;202209;MG;310620;01;09;04;G;05;06;01
560;343889;202203;202209;MG;310670;02;02;04;G;05;06;02
561;343889;202203;202209;MG;311540;02;11;04;G;05;06;02
562;343889;202203;202209;MG;311860;01;24;04;G;05;06;01
563;343889;202203;202209;MG;310620;01;22;04;G;02;04;01
564;343889;202203;202209;MG;317020;01;24;04;G;02;06;01
565;343889;202203;202209;MG;310620;01;17;04;G;05;06;01
566;343889;202203;202209;MG;316553;01;21;04;G;01;06;01
567;343889;202203;202209;MG;317120;01;17;04;G;01;06;01
568;343889;202203;202209;BA;292740;01;09;04;G;01;06;01
569;343889;202203;202209;MG;313670;01;24;04;G;02;04;01
570;343889;202203;202209;MG;311860;01;17;04;G;01;06;01
571;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
572;343889;202203;202209;SP;355410;01;09;04;G;01;06;01
573;343889;202203;202209;MG;311860;01;01;04;G;05;06;01
574;343889;202203;202209;MG;310620;01;09;04;G;05;06;01
575;343889;202203;202209;MG;310620;02;02;04;G;01;01;02
576;343889;202203;202209;ES;320500;02;06;04;G;01;06;02
577;343889;202203;202209;GO;520140;01;09;04;G;01;06;01
578;343889;202203;202209;MG;310620;01;22;04;G;02;01;01
579;343889;202203;202209;MG;310620;01;01;04;G;02;06;01
580;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
581;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
582;343889;202203;202209;MG;310620;02;09;04;G;05;08;02
583;343889;202203;202209;MG;315250;01;09;04;G;02;06;01
584;343889;202203;202209;MG;310670;01;17;04;G;01;06;01
585;343889;202203;202209;MG;310620;01;09;04;G;01;03;01
586;343889;202203;202209;MG;310620;01;01;04;G;01;04;01
587;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
588;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
589;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
590;343889;202203;202209;MG;315460;01;09;04;G;01;03;01
591;343889;202203;202209;MG;310670;01;24;04;G;01;03;01
592;343889;202203;202209;MG;310670;01;17;04;G;05;06;01
593;343889;202204;202209;MG;313820;01;17;04;G;05;06;01
594;343889;202204;202209;MG;315780;01;17;04;G;02;06;01
595;343889;202204;202209;MG;310670;01;24;04;G;01;06;01
596;343889;202204;202209;MG;310620;02;09;04;G;01;06;02
597;343889;202204;202209;MG;310620;01;09;04;G;05;06;01
598;343889;202204;202209;ES;320520;01;09;04;G;01;06;01
599;343889;202204;202209;MG;311860;01;17;04;G;05;06;01
600;343889;202204;202209;MG;310620;01;24;04;G;01;06;01
601;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
602;343889;202204;202209;SP;355700;01;09;04;G;01;06;01
603;343889;202204;202209;MG;310630;01;17;04;G;02;06;01
604;343889;202204;202209;MG;310620;02;05;04;G;01;06;02
605;343889;202204;202209;MG;310620;01;17;04;G;02;06;01
606;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
607;343889;202204;202209;MG;310670;01;09;04;G;05;03;01
608;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
609;343889;202204;202209;SP;354340;01;09;04;G;02;06;01
610;343889;202204;202209;MG;311860;01;22;04;G;05;06;01
611;343889;202204;202209;MT;510840;01;21;04;G;01;06;01
612;343889;202204;202209;MG;315460;01;24;04;G;01;04;01
613;343889;202204;202209;MG;314800;01;17;04;G;02;06;01
614;343889;202204;202209;MG;310620;01;24;04;G;02;03;01
615;343889;202204;202209;MG;310620;01;09;04;G;02;06;01
616;343889;202204;202209;MG;310620;03;13;04;G;01;06;02
617;343889;202204;202209;CE;230030;01;17;04;G;01;06;01
618;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
619;343889;202204;202209;PR;411370;01;01;04;G;01;06;01
620;343889;202204;202209;RJ;330220;01;09;04;G;01;06;01
621;343889;202204;202209;MG;312770;01;24;04;G;02;06;01
622;343889;202204;202209;MG;316990;01;21;04;G;01;06;01
623;343889;202204;202209;MG;310620;02;25;04;G;02;08;02
624;343889;202204;202209;MG;310620;01;21;04;G;01;06;01
625;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
626;343889;202204;202209;MG;314590;01;24;04;G;01;06;01
627;343889;202204;202209;MG;310620;01;24;04;G;01;04;01
628;343889;202204;202209;MG;315460;01;17;04;G;01;06;01
629;343889;202204;202209;MG;311860;03;13;04;G;05;06;02
630;343889;202204;202209;MG;311910;01;24;04;G;01;04;01
631;343889;202204;202209;MG;316720;01;09;04;G;01;04;01
632;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
633;343889;202204;202209;MG;310620;03;13;04;G;01;04;02
634;343889;202204;202209;MG;316720;02;02;04;G;02;06;02
635;343889;202204;202209;MG;314800;01;17;04;G;05;06;01
636;343889;202204;202209;MG;310620;01;17;04;G;01;01;01
637;343889;202204;202209;MG;310620;01;22;04;G;01;04;01
638;343889;202204;202209;MG;310620;01;24;04;G;01;04;01
639;343889;202204;202209;MG;311550;01;09;04;G;02;06;01
640;343889;202204;202209;MG;310620;01;22;04;G;05;04;01
641;343889;202204;202209;MG;311860;01;17;04;G;05;06;01
642;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
643;343889;202204;202209;MG;312980;01;17;04;G;01;06;01
644;343889;202204;202209;BA;293135;01;09;04;G;01;04;01
645;343889;202204;202209;MG;311260;01;22;04;G;02;04;01
646;343889;202204;202209;MG;316295;01;09;04;G;01;06;01
647;343889;202204;202209;PA;150553;01;09;04;G;01;06;01
648;343889;202204;202209;MG;310620;01;17;04;G;05;03;01
649;343889;202204;202209;MG;313130;01;09;04;G;01;06;01
650;343889;202204;202209;MG;316990;02;25;04;G;01;06;02
651;343889;202204;202209;MG;317020;01;24;04;G;01;03;01
652;343889;202204;202209;MG;317020;01;09;04;G;01;06;01
653;343889;202204;202209;MG;310620;02;16;04;G;02;08;02
654;343889;202204;202209;MG;310620;01;22;04;G;05;08;01
655;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
656;343889;202204;202209;MG;311830;01;09;04;G;01;06;01
657;343889;202204;202209;MG;310620;02;09;04;G;05;08;02
658;343889;202204;202209;MG;310260;01;24;04;G;02;06;01
659;343889;202204;202209;MG;310620;01;17;04;G;02;04;01
660;343889;202204;202209;MG;310620;01;17;04;G;02;06;01
661;343889;202204;202209;MG;310620;02;05;04;G;01;08;02
662;343889;202204;202209;BA;291840;01;09;04;G;02;06;01
663;343889;202204;202209;MG;310620;01;22;04;G;05;06;01
664;343889;202204;202209;MG;317020;01;21;04;G;02;06;01
665;343889;202204;202209;MG;314085;01;09;04;G;02;06;01
666;343889;202204;202209;MG;312770;01;24;04;G;02;06;01
667;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
668;343889;202204;202209;MG;310620;01;24;04;G;05;06;01
669;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
670;343889;202204;202209;MG;312410;01;24;04;G;01;04;01
671;343889;202204;202209;MG;310620;01;24;04;G;02;03;01
672;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
673;343889;202204;202209;MG;314330;01;21;04;G;02;03;01
674;343889;202204;202209;MG;316940;02;06;04;G;01;06;02
675;343889;202204;202209;MG;310670;01;24;04;G;01;04;01
676;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
677;343889;202204;202209;MG;310620;01;17;04;G;01;01;01
678;343889;202204;202209;MG;314800;01;17;04;G;02;06;01
679;343889;202204;202209;SP;354990;02;06;04;G;01;06;02
680;343889;202204;202209;MG;310670;01;24;04;G;01;08;01
681;343889;202204;202209;MG;310620;01;21;04;G;05;06;01
682;343889;202204;202209;MG;310620;01;22;04;G;01;03;01
683;343889;202204;202209;MG;310620;01;24;04;G;01;06;01
684;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
685;343889;202204;202209;MG;310620;01;09;04;G;02;06;01
686;343889;202204;202209;MG;317020;01;09;04;G;01;06;01
687;343889;202204;202209;MG;310620;03;13;04;G;05;06;02
688;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
689;343889;202204;202209;MG;311860;01;17;04;G;05;06;01
690;343889;202204;202209;MG;314330;01;09;04;G;01;06;01
691;343889;202204;202209;MG;312090;01;21;04;G;02;06;01
692;343889;202204;202209;MG;310620;02;09;04;G;02;08;02
693;343889;202204;202209;MG;312880;01;09;04;G;01;01;01
694;343889;202204;202209;MG;310620;02;25;04;G;01;06;02
695;343889;202204;202209;MG;310620;02;09;04;G;02;08;02
696;343889;202204;202209;MG;310620;02;25;04;G;10;06;02
697;343889;202204;202209;MG;310620;02;09;04;G;01;06;02
698;343889;202204;202209;GO;520510;01;24;04;G;02;03;01
699;343889;202204;202209;MG;313670;01;24;04;G;01;06;01
700;343889;202204;202209;AP;160030;01;17;04;G;02;06;01
701;343889;202204;202209;MG;315460;01;17;04;G;01;06;01
702;343889;202204;202209;MG;310670;01;21;04;G;01;03;01
703;343889;202204;202209;MG;310620;01;01;04;G;02;04;01
704;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
705;343889;202204;202209;MG;310620;03;18;04;G;05;06;02
706;343889;202204;202209;MG;315250;03;18;04;G;02;08;02
707;343889;202204;202209;MG;315140;01;24;04;G;01;04;01
708;343889;202204;202209;MG;313670;01;09;04;G;02;06;01
709;343889;202204;202209;MG;310620;01;01;04;G;01;06;01
710;343889;202204;202209;MG;310620;01;21;04;G;05;03;01
711;343889;202204;202209;MG;315180;01;09;04;G;02;06;01
712;343889;202204;202209;MG;310620;01;22;04;G;01;04;01
713;343889;202204;202209;MG;317120;01;09;04;G;01;06;01
714;343889;202204;202209;MG;313760;02;09;04;G;01;06;02
715;343889;202204;202209;MG;310350;01;22;04;G;05;06;01
716;343889;202204;202209;MG;310670;01;17;04;G;05;06;01
717;343889;202204;202209;CE;230440;01;09;04;G;01;06;01
718;343889;202204;202209;MG;310620;02;25;04;G;02;08;02
719;343889;202204;202209;MG;310620;01;21;04;G;05;03;01
720;343889;202204;202209;MG;311860;01;17;04;G;01;06;01
721;343889;202204;202209;MG;310620;03;13;04;G;01;08;02
722;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
723;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
724;343889;202204;202209;MG;310620;01;09;04;G;02;06;01
725;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
726;343889;202204;202209;MG;310620;01;21;04;G;05;06;01
727;343889;202204;202209;MG;311860;02;25;04;G;01;06;02
728;343889;202204;202209;MG;310620;01;17;04;G;02;06;01
729;343889;202204;202209;MG;314800;01;17;04;G;02;06;01
730;343889;202204;202209;MG;310620;03;20;04;G;05;08;02
731;343889;202204;202209;MG;310620;01;01;04;G;02;06;01
732;343889;202204;202209;MG;310620;01;07;04;G;02;06;01
733;343889;202204;202209;MG;310620;01;17;04;G;05;06;01
734;343889;202204;202209;MG;310620;01;21;04;G;01;06;01
735;343889;202204;202209;MG;310620;02;25;04;G;01;06;02
736;343889;202204;202209;MG;310620;02;05;04;G;10;06;02
737;343889;202204;202209;SP;350600;01;09;04;G;01;04;01
738;343889;202204;202209;MG;310670;01;24;04;G;01;06;01
739;343889;202204;202209;MG;314590;01;09;04;G;01;06;01
740;343889;202204;202209;MG;313010;01;01;04;G;05;06;01
741;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
742;343889;202204;202209;MG;310620;01;24;04;G;01;06;01
743;343889;202204;202209;MG;317020;01;09;04;G;02;06;01
744;343889;202204;202209;MG;310620;01;17;04;G;02;06;01
745;343889;202204;202209;MG;310620;01;22;04;G;02;06;01
746;343889;202204;202209;MG;310620;03;13;04;G;01;06;02
747;343889;202204;202209;MG;310620;02;25;04;G;05;06;02
748;343889;202204;202209;MG;315460;01;17;04;G;05;04;01
749;343889;202204;202209;MG;311860;02;25;04;G;05;08;02
750;343889;202204;202209;MG;310620;01;01;04;G;02;06;01
751;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
752;343889;202204;202209;MG;312733;01;22;04;G;01;04;01
753;343889;202204;202209;MG;310620;01;17;04;G;02;06;01
754;343889;202204;202209;MG;310620;03;13;04;G;05;06;02
755;343889;202204;202209;MG;313940;01;17;04;G;05;06;01
756;343889;202204;202209;MG;310620;01;24;04;G;01;06;01
757;343889;202204;202209;MG;315670;01;24;04;G;02;06;01
758;343889;202204;202209;MG;310620;01;17;04;G;01;06;01
759;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
760;343889;202204;202209;MG;310620;01;09;04;G;01;06;01
761;343889;202204;202209;MG;310620;01;09;04;G;01;01;01
762;343889;202204;202209;MG;313380;01;24;04;G;02;06;01
763;343889;202204;202209;MG;313380;01;09;04;G;02;06;01
764;343889;202204;202209;MG;313820;02;16;04;G;05;06;02
